Year,Day, HRMIN,TA,prcp,VPD,Srad,GPP,NEE
2004,112,730,-0.37,0,323.1,19.37,,
2004,112,800,-0.305,0,314.9,40.93,,
2004,112,830,0.504,0,341.7,116.8,,
2004,112,900,4.432,0,560.1,380.1,,
2004,112,930,7.139,0,735.7,500.9,,
2004,112,1000,7.324,0,754.6,607.6,,
2004,112,1030,8.93,0,868.2,703.1,,
2004,112,1100,9.73,0,923.9,791.9,,
2004,112,1130,10.61,0,994.1,870,,
2004,112,1200,11.43,0,1068.6,940,,
2004,112,1230,12.45,0,1171.2,1011,,
2004,112,1300,12.95,0,1243.5,1098,,
2004,112,1330,13.73,0,1310.6,907,,
2004,112,1400,13.29,0,1276,534.1,,
2004,112,1430,13.86,0,1335.7,549.8,,
2004,112,1500,13.58,0,1308.8,357.5,,
2004,112,1530,12.77,0,1244.3,124.5,,
2004,112,1600,11.75,0,1150.2,57.79,,
2004,112,1630,11.02,0,1048.5,150.9,,
2004,112,1700,11.28,0,1081.8,270.2,,
2004,112,1730,11.07,0,1061.1,337.4,,
2004,112,1800,12.5,0,1242,473.5,,
2004,112,1830,13.06,0,1316.2,214.6,,
2004,112,1900,12.07,0,1211.9,123.1,,
2004,112,1930,11.26,0,1128.6,70.89,,
2004,112,2000,10.39,0,1047.9,0,,
2004,112,2030,8.39,0,885.4,0,,
2004,112,2100,7.934,0,852.3,0,,
2004,112,2130,8.15,0,859.3,0,,
2004,112,2200,8.46,0,882.6,0,,
2004,112,2230,6.818,0,751.9,0,,
2004,112,2300,8.06,0,792.1,0,,
2004,112,2330,8.46,0,823.5,0,,
2004,113,0,6.729,0,661.3,0,,
2004,113,30,5.944,0,601.7,0,,
2004,113,100,6.417,0,648.5,0,,
2004,113,130,6.048,0,548.9,0,,
2004,113,200,4.475,0,395.7,0,,
2004,113,230,4.172,0,375,0,,
2004,113,300,3.218,0,263.6,0,,
2004,113,330,2.091,0,167.6,0,,
2004,113,400,2.365,0,213.7,0,,
2004,113,430,1.629,0,142.8,0,,
2004,113,500,1.204,0,108.7,0,,
2004,113,530,0.652,0,82.6,0,,
2004,113,600,0.962,0,102.2,0,,
2004,113,630,1.037,0,102.1,0,,
2004,113,700,0.814,0,73.2,0.1,,
2004,113,730,-0.184,0,38,5.295,,
2004,113,800,-0.84,0,31.6,55.56,,
2004,113,830,-0.531,0,37.6,96.7,,
2004,113,900,0.25,0.05,67.2,263.4,,
2004,113,930,1.902,0.05,137.4,451.5,,
2004,113,1000,2.737,0,192.5,600.7,,
2004,113,1030,3.654,0,247.1,638.4,,
2004,113,1100,4.723,0.05,318.3,747.9,,
2004,113,1130,5.449,0.05,387.9,653.3,,
2004,113,1200,6.345,0,461.2,748.3,,
2004,113,1230,7.781,0,602.3,899,,
2004,113,1300,8.67,0,685.6,898,,
2004,113,1330,8.13,0,647.3,336.6,,
2004,113,1400,8.01,0,653.6,206.1,,
2004,113,1430,7.668,0,695.5,268.5,,
2004,113,1500,6.933,0,622.6,279.7,,
2004,113,1530,7.379,0,613.9,661.3,,
2004,113,1600,6.614,0,544,337,,
2004,113,1630,5.937,0,495,81.8,,
2004,113,1700,1.609,0,135.2,32.43,,
2004,113,1730,0.316,0,48.1,51.44,,
2004,113,1800,0.455,0.4,46.1,188.8,,
2004,113,1830,1.702,0.4,100.9,212.8,,
2004,113,1900,1.739,0.05,102.5,99.5,,
2004,113,1930,1.76,0.05,113.8,27.57,,
2004,113,2000,1.774,0,110.4,0,,
2004,113,2030,1.848,0,104,0,,
2004,113,2100,1.726,0,99,0,,
2004,113,2130,1.476,0,85.7,0,,
2004,113,2200,1.67,0,108.9,0,,
2004,113,2230,1.624,0,94.1,0,,
2004,113,2300,0.906,0,63.3,0,,
2004,113,2330,0.233,0,53.4,0,,
2004,114,0,0.642,0,65.9,0,,
2004,114,30,0.692,0,70.7,0,,
2004,114,100,0.661,0,64.1,0,,
2004,114,130,0.686,0,66.1,0,,
2004,114,200,0.529,0,45.7,0,,
2004,114,230,0.063,0,22.1,0,,
2004,114,300,-0.154,0,13.3,0,,
2004,114,330,-0.319,0,10.7,0,,
2004,114,400,-0.441,0,9.5,0,,
2004,114,430,-0.415,0,8.3,0,,
2004,114,500,-0.369,0,7.7,0,,
2004,114,530,-0.33,0,7.8,0,,
2004,114,600,-0.286,0,10.8,0,,
2004,114,630,-0.313,0,16.7,0,,
2004,114,700,-0.464,0,13.6,0.894,,
2004,114,730,-0.387,0,10.7,14.7,,
2004,114,800,-0.207,0,19.3,41.93,,
2004,114,830,0.115,0,29,82.4,,
2004,114,900,0.711,0.15,42.5,143.3,,
2004,114,930,1.529,0.15,56.6,314.5,,
2004,114,1000,2.642,0.5,116,537.2,,
2004,114,1030,3.42,0.5,182.1,513.7,,
2004,114,1100,4.505,0,267.7,649.2,,
2004,114,1130,5.805,0,382,807,,
2004,114,1200,6.386,0,419.9,1139,,
2004,114,1230,7.373,0,517.1,765.425,,
2004,114,1300,7.621,0,556.2,598.8,,
2004,114,1330,7.2,0,520.5,516.9,,
2004,114,1400,8.4,0,620.7,626.95,,
2004,114,1430,8.86,0,665.6,921,,
2004,114,1500,8.7,0,630.1,471.1,,
2004,114,1530,8.51,0,600.7,706.7,,
2004,114,1600,10.12,0,761.4,937,,
2004,114,1630,9.64,0,713.5,437.3,,
2004,114,1700,8.79,0,639.5,417.3,,
2004,114,1730,9.4,0,777.7,374.4,,
2004,114,1800,10.24,0,864.5,478.1,,
2004,114,1830,9.91,0,847.1,264.2,,
2004,114,1900,7.57,0,588.5,60.2,,
2004,114,1930,5.531,0,442.4,8.6,,
2004,114,2000,6.066,0,504.3,0,,
2004,114,2030,4.717,0,318.6,0,,
2004,114,2100,2.647,0.05,146.4,0,,
2004,114,2130,0.59,0.05,37.6,0,,
2004,114,2200,-0.108,0,15.8,0,,
2004,114,2230,0.101,0,23.4,0,,
2004,114,2300,0.04,0,29.4,0,,
2004,114,2330,-0.037,0,23.2,0,,
2004,115,0,0.404,0,51,0,,
2004,115,30,0.741,0,69.6,0,,
2004,115,100,0.569,0,54.1,0,,
2004,115,130,0.288,0,36.2,0,,
2004,115,200,0.1,0,22.8,0,,
2004,115,230,0.115,0,20.9,0,,
2004,115,300,0.433,0,32.2,0,,
2004,115,330,0.521,0,38.7,0,,
2004,115,400,0.196,0,21.7,0,,
2004,115,430,0.307,0,23.1,0,,
2004,115,500,-0.16,0,16.9,0,,
2004,115,530,-0.139,0,15.1,0,,
2004,115,600,0.005,0,23.8,0,,
2004,115,630,0.161,0,33.4,0,,
2004,115,700,0.25,0,39.2,1.562,,
2004,115,730,0.362,0,47.7,23.44,,
2004,115,800,0.608,0,50.4,92.6,,
2004,115,830,1.991,0,103,331.2,,
2004,115,900,3.036,0.5,159.4,437.2,,
2004,115,930,4.066,0.5,228.2,526.2,,
2004,115,1000,4.424,0.6,277.4,622.1,,
2004,115,1030,5.117,0.6,356.1,801,,
2004,115,1100,5.279,0.05,438.5,405.1,,
2004,115,1130,5.398,0.05,470.7,399.2,,
2004,115,1200,5.818,0,509.5,409.2,,
2004,115,1230,5.501,0,471.3,356.9,,
2004,115,1300,5.475,0,467.9,423.9,,
2004,115,1330,5.389,0,386.1,797.1,,
2004,115,1400,6.306,0,479.9,521.5,,
2004,115,1430,6.355,0,464.6,471.7,,
2004,115,1500,5.238,0,366.5,489.2,,
2004,115,1530,5.84,0,438.3,366,,
2004,115,1600,5.816,0.1,363.5,707.5,,
2004,115,1630,7.038,0.1,534.3,317.5,,
2004,115,1700,7.579,0,592.7,684,,
2004,115,1730,8.27,0,658,520.5,,
2004,115,1800,8.55,0,675.3,507.8,,
2004,115,1830,8.46,0,687.8,266.9,,
2004,115,1900,6.863,0,566,120.6,,
2004,115,1930,6.308,0,562.1,46.76,,
2004,115,2000,6.402,0,556.9,0,,
2004,115,2030,5.391,0,478.2,0,,
2004,115,2100,2.933,0,276.2,0,,
2004,115,2130,3.59,0,355.3,0,,
2004,115,2200,2.809,0,246.7,0,,
2004,115,2230,1.711,0,157.6,0,,
2004,115,2300,1.538,0,148.9,0,,
2004,115,2330,0.767,0,92.4,0,,
2004,116,0,0.555,0,89.7,0,,
2004,116,30,0.837,0,108.4,0,,
2004,116,100,0.414,0,76.2,0,,
2004,116,130,0.332,0,85.1,0,,
2004,116,200,0.08,0,70.1,0,,
2004,116,230,0.066,0,79.8,0,,
2004,116,300,-0.415,0,59.3,0,,
2004,116,330,-1.058,0,24.9,0,,
2004,116,400,-1.147,0,23.6,0,,
2004,116,430,-1.877,0,12.8,0,,
2004,116,500,-1.367,0,18.8,0,,
2004,116,530,-1.407,0,19.8,0,,
2004,116,600,-1.704,0,15.1,0,,
2004,116,630,-1.805,0,15,0,,
2004,116,700,-1.59,0,19.6,4.064,,
2004,116,730,-1.436,0,26.4,24.38,,
2004,116,800,-0.942,0,41.1,103,,
2004,116,830,0.576,0,100.7,331.4,,
2004,116,900,0.867,0.05,144.2,422.5,,
2004,116,930,2.729,0.05,262.9,527.4,,
2004,116,1000,2.89,0,276.9,665.7,,
2004,116,1030,3.342,0,287.2,788.2,,
2004,116,1100,4.302,0,392.2,878,,
2004,116,1130,5.544,0,544.1,895,,
2004,116,1200,6.475,0,611,802,,
2004,116,1230,6.798,0,645.9,760.9,,
2004,116,1300,7.843,0,749.3,882,,
2004,116,1330,7.369,0,710.2,677.5,,
2004,116,1400,8.16,0,783,833,,
2004,116,1430,8.94,0,836.5,962,,
2004,116,1500,8.19,0,766.9,251.5,,
2004,116,1530,7.035,0,655.8,237.9,,
2004,116,1600,6.451,0,634.6,151.6,,
2004,116,1630,4.691,0,448.1,143.2,,
2004,116,1700,6.239,0,607.2,216.4,,
2004,116,1730,6.7,0,628.8,187.8,,
2004,116,1800,6.46,0,558.1,200.7,,
2004,116,1830,6.982,0,627.9,318.8,,
2004,116,1900,6.914,0,623.1,250.4,,
2004,116,1930,6.218,0,583,58.99,,
2004,116,2000,5.986,0,559.1,0,,
2004,116,2030,5.579,0,531.3,0,,
2004,116,2100,5.391,0,536.2,0,,
2004,116,2130,5.171,0,514.1,0,,
2004,116,2200,4.851,0,484.7,0,,
2004,116,2230,4.078,0,415.3,0,,
2004,116,2300,3.026,0,338.4,0,,
2004,116,2330,3.177,0,339.6,0,,
2004,117,0,2.699,0,308.4,0,,
2004,117,30,2.761,0,319,0,,
2004,117,100,2.145,0,277.2,0,,
2004,117,130,2.133,0,284.1,0,,
2004,117,200,1.481,0,249,0,,
2004,117,230,1.844,0,278.9,0,,
2004,117,300,1.64,0,252.7,0,,
2004,117,330,0.708,0,153.1,0,,
2004,117,400,-0.07,0,91.2,0,,
2004,117,430,0.251,0,129.2,0,,
2004,117,500,0.249,0,121.9,0,,
2004,117,530,0.073,0,108.7,0,,
2004,117,600,-0.687,0,83.7,0,,
2004,117,630,-0.862,0,108.4,0,,
2004,117,700,-0.95,0,121,2.768,,
2004,117,730,-0.26,0,134.7,56.93,,
2004,117,800,-0.026,0,137,116.1,,
2004,117,830,1.172,0,191.2,342.2,,
2004,117,900,2.758,0,274.3,489,,
2004,117,930,3.169,0,313.6,621,,
2004,117,1000,3.487,0,332.6,592.8,,
2004,117,1030,4.1,0,376,719.5,,
2004,117,1100,5.19,0,450,965,,
2004,117,1130,5.68,0,477.2,802,,
2004,117,1200,5.424,0,488.5,760.4,,
2004,117,1230,4.923,0,416.5,394.7,,
2004,117,1300,4.631,0,400.5,387.7,,
2004,117,1330,4.266,0,358.7,547.9,,
2004,117,1400,4.702,0,382,729.9,,
2004,117,1430,4.163,0,296.2,423.1,,
2004,117,1500,4.296,0,336.9,443.7,,
2004,117,1530,6.14,0,522.6,870,,
2004,117,1600,6.321,0,534.9,729.2,,
2004,117,1630,6.026,0,538.8,762.4,,
2004,117,1700,5.736,0,533.2,438,,
2004,117,1730,5.581,0,427.9,501.9,,
2004,117,1800,5.589,0,414.2,571.8,,
2004,117,1830,5.115,0,398.6,293.7,,
2004,117,1900,4.544,0,363.9,122.6,,
2004,117,1930,4.026,0,343.4,73.42,,
2004,117,2000,3.948,0,359.2,0,,
2004,117,2030,3.807,0,361.9,0,,
2004,117,2100,2.734,0,261.8,0,,
2004,117,2130,2.452,0,275.1,0,,
2004,117,2200,2.519,0,294.2,0,,
2004,117,2230,2.394,0,298.3,0,,
2004,117,2300,2.071,0,283.6,0,,
2004,117,2330,1.641,0,272.7,0,,
2004,118,0,0.84,0,233.1,0,,
2004,118,30,0.527,0,204.2,0,,
2004,118,100,0.184,0,202.2,0,,
2004,118,130,0.017,0,207.2,0,,
2004,118,200,-0.361,0,197.4,0,,
2004,118,230,-1.181,0,155.2,0,,
2004,118,300,-1.713,0,119.8,0,,
2004,118,330,-2.26,0,124.1,0,,
2004,118,400,-2.519,0,107.7,0,,
2004,118,430,-2.835,0,87.8,0,,
2004,118,500,-2.734,0,97.4,0,,
2004,118,530,-2.911,0,94.2,0,,
2004,118,600,-3.35,0,98.6,0,,
2004,118,630,-4.163,0,56.1,0,,
2004,118,700,-4.007,0,54.5,4.339,,
2004,118,730,-3.334,0,79.8,66.15,,
2004,118,800,-1.391,0,140.1,128.8,,
2004,118,830,-0.725,0,161.7,299.7,,
2004,118,900,0.002,0,189.8,301.1,,
2004,118,930,0.807,0,223.3,397.9,,
2004,118,1000,2.75,0,328.2,662,,
2004,118,1030,3.663,0,396.1,771.8,,
2004,118,1100,4.555,0,448.1,864,,
2004,118,1130,5.376,0,508.1,946,,
2004,118,1200,5.505,0,524,596,,
2004,118,1230,6.261,0,579,455.4,,
2004,118,1300,6.013,0,591.5,270.6,,
2004,118,1330,6.165,0,613.6,263.2,,
2004,118,1400,7.094,0,727.8,497,,
2004,118,1430,7.606,0,799.3,740.5,,
2004,118,1500,8.38,0,856.8,780.9,,
2004,118,1530,8.7,0,881,696.6,,
2004,118,1600,9.48,0,949.5,760.9,,
2004,118,1630,9.96,0,1004.7,865,,
2004,118,1700,9.57,0,996.8,727.1,,
2004,118,1730,8.89,0,944.2,430.6,,
2004,118,1800,8.11,0,896.5,300.8,,
2004,118,1830,8.03,0,876.8,256.3,,
2004,118,1900,8,0,855,205,,
2004,118,1930,7.472,0,778.2,135.8,,
2004,118,2000,6.547,0,652.9,0,,
2004,118,2030,5.48,0,535.1,0,,
2004,118,2100,4.382,0,420.4,0,,
2004,118,2130,3.709,0,368.9,0,,
2004,118,2200,2.873,0,300,0,,
2004,118,2230,2.629,0,302.8,0,,
2004,118,2300,2.356,0,290.6,0,,
2004,118,2330,1.747,0,259.7,0,,
2004,119,0,1.128,0,237.8,0,,
2004,119,30,0.127,0,186.6,0,,
2004,119,100,-0.33,0,179.1,0,,
2004,119,130,0.372,0,193.1,0,,
2004,119,200,0.756,0,204.1,0,,
2004,119,230,0.419,0,187.4,0,,
2004,119,300,0.068,0,168.3,0,,
2004,119,330,0.631,0,202.1,0,,
2004,119,400,0.736,0,211.9,0,,
2004,119,430,0.297,0,182.6,0,,
2004,119,500,-0.031,0,163.1,0,,
2004,119,530,-0.521,0,137.2,0,,
2004,119,600,-0.752,0,126.4,0,,
2004,119,630,-0.959,0,122.9,0,,
2004,119,700,-0.933,0,122.7,3.094,,
2004,119,730,-0.431,0,140.1,56.54,,
2004,119,800,0.117,0,151.3,112.9,,
2004,119,830,0.635,0,184.2,168.6,,
2004,119,900,1.554,0,242.4,241.2,,
2004,119,930,2.443,0,294,576,,
2004,119,1000,4.047,0,423.1,725,,
2004,119,1030,4.707,0,525,806,,
2004,119,1100,5.237,0,565.2,911,,
2004,119,1130,5.92,0,621.2,811,,
2004,119,1200,6.634,0,684.7,1022,,
2004,119,1230,7.578,0,753.2,1064,,
2004,119,1300,8.09,0,794.7,1106,,
2004,119,1330,9.06,0,886.6,1138,,
2004,119,1400,9.75,0,994.7,1172,,
2004,119,1430,10.55,0,1111,1155,,
2004,119,1500,11.08,0,1129.3,1096,,
2004,119,1530,11.21,0,1142.9,943,,
2004,119,1600,11.89,0,1212,804,,
2004,119,1630,11.18,0,1149.4,450.8,,
2004,119,1700,10.61,0,1101.4,305.3,,
2004,119,1730,10.79,0,1083.2,476.8,,
2004,119,1800,11.12,0,1066,523.2,,
2004,119,1830,10.34,0,967.1,360.2,,
2004,119,1900,9.36,0,856.9,208.1,,
2004,119,1930,8.1,0,756.6,45,,
2004,119,2000,7.348,0,715.4,0,,
2004,119,2030,6.774,0,671.3,0,,
2004,119,2100,5.766,0,573.6,0,,
2004,119,2130,4.889,0,490.8,0,,
2004,119,2200,4.372,0,452.4,0,,
2004,119,2230,3.746,0,427.3,0,,
2004,119,2300,2.77,0,354.3,0,,
2004,119,2330,2.466,0,329.8,0,,
2004,120,0,2.838,0,344.6,0,,
2004,120,30,1.746,0,298.1,0,,
2004,120,100,1.643,0,289.8,0,,
2004,120,130,1.609,0,275.6,0,,
2004,120,200,1.638,0,269.3,0,,
2004,120,230,2.689,0,318.7,0,,
2004,120,300,2.653,0,311.4,0,,
2004,120,330,2.689,0,318.7,0,,
2004,120,400,3.124,0,349.6,0,,
2004,120,430,2.271,0,305.1,0,,
2004,120,500,2.51,0,316,0,,
2004,120,530,2.331,0,303.6,0,,
2004,120,600,1.829,0,284.9,0,,
2004,120,630,1.452,0,274.4,0,,
2004,120,700,0.907,0,249.3,8.27,,
2004,120,730,1.449,0,284.5,40.74,,
2004,120,800,2.059,0,306.9,103.7,,
2004,120,830,2.774,0,334.1,209.3,,
2004,120,900,4.529,0,469.7,275.2,,
2004,120,930,5.582,0,537,461.7,,
2004,120,1000,5.95,0,558.1,487.5,,
2004,120,1030,6.33,0,583.9,503.7,,
2004,120,1100,6.749,0,622,494.2,,
2004,120,1130,6.899,0,603.3,607.6,,
2004,120,1200,7.616,0,662.1,761.9,,
2004,120,1230,8.27,0,715.7,874,,
2004,120,1300,9.09,0,783.3,792.4,,
2004,120,1330,9.76,0,843.7,1135,,
2004,120,1400,10.13,0,840.3,914.3,,
2004,120,1430,10.16,0,867.4,1059,,
2004,120,1500,10.3,0,877.9,670.8,,
2004,120,1530,9.39,0,823.1,217.1,,
2004,120,1600,8.67,0,735.6,144.5,,
2004,120,1630,8.01,0,689.9,196.8,,
2004,120,1700,7.473,0,600.6,70.9,,
2004,120,1730,3.239,0,181.9,20.78,,
2004,120,1800,2.369,0.05,128.3,109.1,,
2004,120,1830,3.167,0.05,187.2,83.5,,
2004,120,1900,3.072,0,199.5,48.64,,
2004,120,1930,2.684,0,171.4,16.57,,
2004,120,2000,1.841,0.05,102.6,0,,
2004,120,2030,0.656,0.05,28.8,0,,
2004,120,2100,1.319,0,73.9,0,,
2004,120,2130,1.111,0,73.5,0,,
2004,120,2200,0.491,0,44.3,0,,
2004,120,2230,0.182,0,19.2,0,,
2004,120,2300,0.344,0,31.3,0,,
2004,120,2330,0.762,0,37.5,0,,
2004,121,0,0.791,0.05,46.6,0,,
2004,121,30,1.357,0.05,74.1,0,,
2004,121,100,1.344,0,76.8,0,,
2004,121,130,1.037,0,61.9,0,,
2004,121,200,1.155,0,72.4,0,,
2004,121,230,1.394,0,81.8,0,,
2004,121,300,1.407,0,90,0,,
2004,121,330,1.304,0,68.5,0,,
2004,121,400,0.871,0,65.1,0,,
2004,121,430,0.274,0,44.9,0,,
2004,121,500,0.442,0,49.2,0,,
2004,121,530,0.703,0,66.9,0,,
2004,121,600,0.38,0,62.8,0,,
2004,121,630,-0.244,0,38.4,0,,
2004,121,700,0.19,0,62,4.067,,
2004,121,730,0.25,0,75.9,39.22,,
2004,121,800,1.606,0,126.3,152.1,,
2004,121,830,2.608,0,173.6,261.6,,
2004,121,900,3.634,0,225.2,416.2,,
2004,121,930,4.556,0,288.2,569.7,,
2004,121,1000,5.644,0,403.2,732,,
2004,121,1030,6.261,0,510.7,826,,
2004,121,1100,6.914,0,573.7,828,,
2004,121,1130,7.054,0,598.9,803,,
2004,121,1200,8.09,0,680.2,1052,,
2004,121,1230,8.25,0,696.6,826,,
2004,121,1300,9.59,0,797.9,1007,,
2004,121,1330,9.88,0,824.4,1079,,
2004,121,1400,10.67,0,884.2,1106,,
2004,121,1430,11.37,0,959,1004,,
2004,121,1500,11.89,0,1003.7,1044,,
2004,121,1530,12.66,0,1103.3,1011,,
2004,121,1600,12.38,0,1110.1,619.6,,
2004,121,1630,12.31,0,1121.2,467.6,,
2004,121,1700,11.73,0,1115.4,434.2,,
2004,121,1730,12.3,0,1166,501.4,,
2004,121,1800,11.95,0,1114.2,552.6,,
2004,121,1830,11.57,0,1068.7,388.5,,
2004,121,1900,11.28,0,1051.7,255,,
2004,121,1930,10.69,0,994.4,78.94,,
2004,121,2000,9.79,0,906.2,12.33,,
2004,121,2030,8.15,0,699,0,,
2004,121,2100,6.542,0,539,0,,
2004,121,2130,6.247,0,524.2,0,,
2004,121,2200,5.793,0,492.1,0,,
2004,121,2230,5.359,0,467.7,0,,
2004,121,2300,4.479,0,369.9,0,,
2004,121,2330,3.517,0,304.5,0,,
2004,122,0,2.62,0,258.7,0,,
2004,122,30,2.298,0,265.4,0,,
2004,122,100,2.203,0,269.9,0,,
2004,122,130,1.148,0,217.1,0,,
2004,122,200,0.268,0,164.4,0,,
2004,122,230,0.519,0,178.5,0,,
2004,122,300,0.207,0,181.5,0,,
2004,122,330,-0.645,0,144.1,0,,
2004,122,400,-1,0,129.8,0,,
2004,122,430,-1.353,0,129.7,0,,
2004,122,500,-1.415,0,130.2,0,,
2004,122,530,-2.216,0,109.9,0,,
2004,122,600,-1.757,0,110.5,0,,
2004,122,630,-1.511,0,130,0,,
2004,122,700,-2.065,0,117.7,5.463,,
2004,122,730,-1.031,0,150,72.06,,
2004,122,800,1.807,0,248,170.5,,
2004,122,830,2.132,0,253.9,286.3,,
2004,122,900,2.857,0,283,415.6,,
2004,122,930,4.521,0,368.2,538.4,,
2004,122,1000,5.638,0,447.4,651.9,,
2004,122,1030,6.981,0,564.2,798.6,,
2004,122,1100,8.25,0,712,874,,
2004,122,1130,9.11,0,822.1,1018,,
2004,122,1200,9.96,0,915.6,1182,,
2004,122,1230,10.39,0,971.1,1060,,
2004,122,1300,10.68,0,1033.9,991,,
2004,122,1330,11.18,0,1083.5,925,,
2004,122,1400,12.25,0,1180.7,1131,,
2004,122,1430,12.21,0,1155.9,807,,
2004,122,1500,12.9,0,1220.7,1080,,
2004,122,1530,13,0,1223,696.9,,
2004,122,1600,12.08,0,1129.6,285.7,,
2004,122,1630,12.24,0,1138.4,212.9,,
2004,122,1700,12.18,0,1135.4,187.9,,
2004,122,1730,12.3,0,1148.5,181.7,,
2004,122,1800,11.97,0,1121.3,130.6,,
2004,122,1830,11.65,0,1086.1,101.2,,
2004,122,1900,11.3,0,1063.4,90.5,,
2004,122,1930,11.36,0,1071.4,64.08,,
2004,122,2000,10.58,0,1005.7,12.94,,
2004,122,2030,9.79,0,917.1,0,,
2004,122,2100,9.32,0,888.7,0,,
2004,122,2130,8.3,0,797.6,0,,
2004,122,2200,8.01,0,770,0,,
2004,122,2230,6.931,0,686.6,0,,
2004,122,2300,5.466,0,561,0,,
2004,122,2330,6.417,0,640.7,0,,
2004,123,0,5.787,0,604,0,,
2004,123,30,5.198,0,570,0,,
2004,123,100,5.486,0,620.2,0,,
2004,123,130,5.631,0,675.9,0,,
2004,123,200,4.977,0,644.1,0,,
2004,123,230,4.379,0,609.9,0,,
2004,123,300,3.946,0,595.2,0,,
2004,123,330,3.622,0,596.6,0,,
2004,123,400,3.404,0,597.2,0,,
2004,123,430,3.047,0,589.6,0,,
2004,123,500,2.609,0,575.6,0,,
2004,123,530,1.175,0,495,0,,
2004,123,600,1.627,0,538.9,0,,
2004,123,630,1.061,0,508.3,0,,
2004,123,700,1.328,0,510.7,8.19,,
2004,123,730,1.561,0,502.5,85.6,,
2004,123,800,2.914,0,569,191.9,,
2004,123,830,3.941,0,617.6,315.1,,
2004,123,900,5.24,0,709.4,450.8,,
2004,123,930,5.994,0,792.9,580.9,,
2004,123,1000,6.792,0,865.4,700.8,,
2004,123,1030,7.053,0,894.8,807,,
2004,123,1100,7.708,0,940,901,,
2004,123,1130,8.44,0,986.9,978,,
2004,123,1200,8.91,0,1020.3,1041,,
2004,123,1230,9.64,0,1083.1,1097,,
2004,123,1300,10.05,0,1120.2,1118,,
2004,123,1330,10.94,0,1194.5,1006,,
2004,123,1400,12,0,1289.3,1156,,
2004,123,1430,12.35,0,1330,1063,,
2004,123,1500,12.81,0,1378.9,1045,,
2004,123,1530,13.02,0,1399.1,998,,
2004,123,1600,12.55,0,1357.3,702.2,,
2004,123,1630,12.99,0,1398,700.2,,
2004,123,1700,12.65,0,1366.4,403,,
2004,123,1730,12.29,0,1333.4,311.3,,
2004,123,1800,12.41,0,1343.7,331.6,,
2004,123,1830,12.98,0,1398,383.5,,
2004,123,1900,12.33,0,1339,180.9,,
2004,123,1930,11.59,0,1269.7,88.3,,
2004,123,2000,10.72,0,1190.4,18.19,,
2004,123,2030,9.75,0,1104.7,0,,
2004,123,2100,8.81,0,1027.3,0,,
2004,123,2130,7.308,0,909.4,0,,
2004,123,2200,6.539,0,850,0,,
2004,123,2230,5.5,0,777.5,0,,
2004,123,2300,7.324,0,905.1,0,,
2004,123,2330,4.982,0,737.3,0,,
2004,124,0,4.025,0,672,0,,
2004,124,30,3.118,0,619,0,,
2004,124,100,4.64,0,724.7,0,,
2004,124,130,3.737,0,663.4,0,,
2004,124,200,2.491,0,580.8,0,,
2004,124,230,1.953,0,552.5,0,,
2004,124,300,1.968,0,555,0,,
2004,124,330,1.063,0,494.1,0,,
2004,124,400,0.539,0,469.2,0,,
2004,124,430,-0.168,0,426.5,0,,
2004,124,500,-0.75,0,403.2,0,,
2004,124,530,-0.558,0,420.1,0,,
2004,124,600,-0.794,0,409.2,0,,
2004,124,630,-0.953,0,408.3,0,,
2004,124,700,-0.877,0,415.8,9.45,,
2004,124,730,0.053,0,445.8,86.8,,
2004,124,800,2.027,0,531.3,192.4,,
2004,124,830,5.238,0,751.2,319.8,,
2004,124,900,6.534,0,846.1,455.5,,
2004,124,930,7.384,0,904.4,583.2,,
2004,124,1000,8.54,0,1004.8,702.6,,
2004,124,1030,9.26,0,1072.3,809,,
2004,124,1100,9.46,0,1090,901,,
2004,124,1130,10.14,0,1142.2,981,,
2004,124,1200,10.93,0,1206.5,1047,,
2004,124,1230,11.39,0,1247.9,1096,,
2004,124,1300,11.9,0,1297.2,1127,,
2004,124,1330,12.5,0,1363.9,1108,,
2004,124,1400,12.69,0,1379,1149,,
2004,124,1430,13.34,0,1436.9,1157,,
2004,124,1500,13.68,0,1470.9,1145,,
2004,124,1530,13.84,0,1484.7,1022,,
2004,124,1600,13.94,0,1492.5,930,,
2004,124,1630,13.21,0,1421.2,414.7,,
2004,124,1700,13.16,0,1407.2,446.9,,
2004,124,1730,13.44,0,1432.3,497.2,,
2004,124,1800,13.06,0,1397.9,301.2,,
2004,124,1830,12.65,0,1359.7,172.2,,
2004,124,1900,12.35,0,1333.3,110.5,,
2004,124,1930,12.04,0,1305.9,50.73,,
2004,124,2000,11.08,0,1203.5,8.6,,
2004,124,2030,10.75,0,1184.6,0,,
2004,124,2100,10.23,0,1138.3,0,,
2004,124,2130,10.02,0,1113.1,0,,
2004,124,2200,9.35,0,1069.7,0,,
2004,124,2230,9.1,0,1056.6,0,,
2004,124,2300,7.888,0,943.6,0,,
2004,124,2330,6.935,0,872.4,0,,
2004,125,0,7.225,0,901.6,0,,
2004,125,30,7.055,0,891.3,0,,
2004,125,100,6.451,0,842.9,0,,
2004,125,130,6.485,0,844.9,0,,
2004,125,200,7.066,0,870.3,0,,
2004,125,230,5.594,0,728.2,0,,
2004,125,300,4.45,0,677,0,,
2004,125,330,3.535,0,638.6,0,,
2004,125,400,3.47,0,645,0,,
