temp,c
33.019,11.3387
33.01,10.6795
33.01,11.1067
33.01,11.1771
33.01,11.1774
33.01,11.3362
33.01,11.3994
33.003,11.4864
33,11.6348
32.99,9.64959
32.99,10.9933
32.99,11.5095
32.99,11.6607
32.98,2.16381
32.98,10.9404
32.98,11.2661
32.98,11.2989
32.98,11.5123
32.98,11.5368
32.98,11.6207
32.972,11.3822
32.97,9.01287
32.97,9.55273
32.97,11.1198
32.97,11.3095
32.97,11.394
32.97,11.4923
32.96,-1.55033
32.96,7.10515
32.96,8.96405
32.96,10.3955
32.96,10.9504
32.96,11.0595
32.96,11.2726
32.96,11.342
32.96,11.3579
32.96,11.3807
32.95,9.97834
32.95,11.1916
32.95,11.5368
32.95,11.6208
32.946,11.5145
32.94,10.2799
32.94,11.2187
32.94,11.3559
32.94,11.5604
32.937,11.0402
32.934,11.4021
32.931,11.3479
32.93,-1.73865
32.93,0.0279883
32.93,10.2713
32.93,10.6174
32.93,10.7175
32.93,11.1692
32.93,11.4069
32.93,11.5064
32.925,11.4912
32.921,9.21206
32.92,11.3218
32.92,11.4541
32.92,11.471
32.92,11.5698
32.911,9.68141
32.911,11.3389
32.91,2.7363
32.91,3.71594
32.91,7.87888
32.91,9.2279
32.91,9.77741
32.91,11.2929
32.901,11.4114
32.901,11.4509
32.9,-1.63093
32.9,-0.3469
32.9,0.163378
32.9,5.27926
32.9,10.5288
32.9,11.1219
32.9,11.2884
32.9,11.489
32.9,11.5444
32.9,11.5953
32.892,11.4389
32.89,-1.24109
32.89,2.27195
32.89,3.9062
32.89,11.0589
32.89,11.2931
32.89,11.3027
32.89,11.5159
32.89,11.5604
32.89,11.6041
32.889,10.5198
32.888,6.39343
32.88,0.303752
32.88,0.971948
32.88,8.35666
32.88,11.4238
32.88,11.5903
32.88,11.621
32.87,2.34218
32.87,7.73607
32.87,9.50849
32.87,11.1212
32.87,11.1459
32.87,11.3801
32.87,11.4689
32.862,9.29686
32.862,9.83954
32.862,10.7822
32.862,11.4901
32.86,-1.60178
32.86,-1.29244
32.86,7.1849
32.86,11.4681
32.856,11.2946
32.852,11.4689
32.85,6.90518
32.85,8.06707
32.85,8.92941
32.85,11.3855
32.85,11.4937
32.842,11.4981
32.841,11.3752
32.84,9.75297
32.84,11.0169
32.84,11.6811
32.832,0.779894
32.83,1.78631
32.83,5.40782
32.83,7.86053
32.83,11.4421
32.83,11.6118
32.83,11.6282
32.822,7.70781
32.822,11.3991
32.82,-0.930683
32.82,0.347487
32.82,3.05144
32.82,8.85269
32.82,8.90072
32.82,10.9964
32.82,11.1445
32.82,11.3327
32.82,11.5005
32.81,-1.60006
32.81,11.2967
32.81,11.3619
32.81,11.4143
32.802,0.886375
32.802,5.51985
32.802,11.5146
32.8,11.1529
32.8,11.1914
32.8,11.5438
32.8,11.6252
32.79,11.042
32.79,11.1391
32.79,11.3129
32.79,11.376
32.79,11.5371
32.79,11.6059
32.79,11.6399
32.782,11.3023
32.78,10.7972
32.78,11.275
32.78,11.5072
32.78,11.6706
32.773,11.5026
32.772,-1.65174
32.77,2.01951
32.77,11.2367
32.77,11.3366
32.77,11.5242
32.77,11.5852
32.77,11.6207
32.767,11.5514
32.762,-1.61191
32.762,9.66115
32.76,-1.55897
32.76,0.461764
32.76,4.71905
32.76,7.56283
32.76,8.84522
32.76,10.7919
32.76,10.9305
32.76,11.0522
32.76,11.1289
32.75,8.48678
32.75,8.64958
32.75,9.09983
32.75,11.4417
32.75,11.5312
32.75,11.5632
32.74,-0.512214
32.74,2.43564
32.74,8.86137
32.74,10.2316
32.74,11.1237
32.74,11.154
32.74,11.2395
32.73,-1.01732
32.73,10.8469
32.73,11.0325
32.73,11.2935
32.73,11.3319
32.72,-0.491648
32.72,4.47658
32.72,6.43372
32.72,11.0002
32.72,11.1734
32.72,11.435
32.72,11.6271
32.712,11.3488
32.71,10.9243
32.71,11.3388
32.71,11.4112
32.7,-1.56078
32.7,4.6315
32.7,6.45307
32.7,11.2471
32.7,11.2995
32.7,11.6269
32.7,11.6564
32.692,11.4448
32.69,3.84519
32.69,7.10953
32.69,11.4428
32.69,11.5862
32.69,11.6665
32.688,9.34575
32.683,11.4638
32.682,3.80813
32.68,-0.285176
32.68,2.7099
32.68,4.78581
32.673,-1.40465
32.673,11.4861
32.67,7.79464
32.67,11.2457
32.67,11.4452
32.67,11.4617
32.67,11.4688
32.67,11.5808
32.668,11.299
32.66,-1.94333
32.66,1.2962
32.66,2.89691
32.66,7.68442
32.66,8.23691
32.66,10.0829
32.66,11.2367
32.653,11.1028
32.65,-0.527047
32.65,0.0524879
32.65,10.9632
32.65,11.1987
32.65,11.2853
32.65,11.3594
32.65,11.6231
32.646,6.46342
32.64,-2.06334
32.64,9.86878
32.64,11.4232
32.64,11.4829
32.633,8.29863
32.63,-1.69818
32.63,-0.129838
32.63,1.03886
32.63,7.82132
32.63,9.08372
32.63,11.0531
32.63,11.2743
32.63,11.4665
32.63,11.5293
32.63,11.6166
32.623,11.471
32.62,7.1267
32.62,10.0467
32.62,11.1867
32.62,11.2879
32.62,11.2961
32.62,11.3986
32.616,11.5362
32.613,-0.489397
32.613,10.2568
32.613,11.3813
32.613,11.4776
32.61,-1.5772
32.61,11.4716
32.61,11.5756
32.6,-1.41321
32.6,7.42044
32.6,8.2584
32.6,10.2906
32.6,11.1588
32.6,11.4404
32.6,11.5142
32.6,11.6111
32.59,10.1767
32.59,10.8161
32.59,11.2026
32.59,11.2359
32.59,11.376
32.588,11.2875
32.587,11.4617
32.583,11.392
32.58,-1.65626
32.58,-1.64207
32.58,-0.688294
32.58,7.24273
32.58,8.27901
32.58,9.48312
32.58,11.1485
32.58,11.6031
32.57,-0.696359
32.57,-0.0288225
32.57,3.70641
32.57,11.0518
32.57,11.388
32.57,11.512
32.569,-1.67232
32.561,11.5192
32.56,6.3702
32.56,7.16226
32.56,11.2154
32.56,11.6235
32.55,4.66918
32.55,7.04006
32.55,9.13629
32.55,10.1866
32.55,10.9436
32.55,11.1143
32.55,11.1477
32.55,11.3727
32.55,11.4142
32.55,11.5457
32.548,11.3179
32.543,11.502
32.54,4.49143
32.54,8.70767
32.54,8.91532
32.54,10.9062
32.54,11.235
32.54,11.3049
32.54,11.4339
32.54,11.5997
32.533,11.2882
32.533,11.4522
32.53,10.7435
32.53,11.3226
32.53,11.3785
32.53,11.4119
32.53,11.5693
32.52,10.7376
32.52,10.9451
32.52,11.4467
32.513,10.2522
32.51,-1.80338
32.51,-1.538
32.51,3.08085
32.51,7.26784
32.51,8.11528
32.51,11.1445
32.51,11.1508
32.51,11.2861
32.51,11.363
32.504,11.4379
32.5,11.1986
32.5,11.2153
32.5,11.5413
32.5,11.6326
32.498,11.3996
32.49,-1.56199
32.49,6.36197
32.49,9.55063
32.49,11.1378
32.49,11.1466
32.49,11.245
32.49,11.2702
32.48,1.94785
32.48,3.10926
32.48,11.2808
32.48,11.4985
32.48,11.5287
32.48,11.6219
32.478,11.4202
32.47,11.0615
32.47,11.0683
32.47,11.1479
32.47,11.2184
32.47,11.4755
32.47,11.5829
32.467,11.4826
32.464,11.4403
32.46,5.33446
32.46,6.1827
32.46,11.1714
32.46,11.316
32.46,11.3913
32.46,11.3967
32.46,11.4837
32.46,11.6472
32.45,-1.3467
32.45,5.66417
32.45,7.72996
32.45,8.59937
32.45,11.2308
32.45,11.4476
32.45,11.508
32.45,11.5278
32.45,11.5627
32.45,11.6032
32.45,11.604
32.444,11.4433
32.44,-1.60395
32.44,-1.59665
32.44,4.69953
32.44,9.13993
32.44,9.54311
32.44,11.4767
32.435,11.346
32.434,11.4458
32.431,11.4735
32.431,11.4859
32.43,-1.71027
32.43,4.23132
32.43,6.86552
32.43,6.92154
32.43,10.72
32.43,11.0536
32.42,-0.838622
32.42,3.98048
32.42,11.1666
32.41,-0.288958
32.41,10.4251
32.41,11.3959
32.41,11.4729
32.41,11.5303
32.41,11.5989
32.41,11.7143
32.408,5.89827
32.404,11.3862
32.404,11.4507
32.4,-1.71829
32.4,3.02348
32.4,7.45861
32.4,8.66469
32.4,10.9343
32.4,11.5678
32.39,0.962224
32.39,5.97745
32.39,9.36862
32.39,10.4179
32.39,10.6197
32.39,11.1684
32.385,11.5103
32.384,6.23141
32.38,7.38739
32.38,10.2007
32.38,10.8755
32.38,11.3444
32.38,11.3801
32.374,11.5239
32.373,10.2432
32.37,3.26749
32.37,7.51754
32.37,8.32383
32.37,8.63368
32.37,11.2718
32.37,11.3508
32.37,11.5375
32.36,11.4214
32.36,11.4576
32.36,11.5117
32.36,11.5295
32.36,11.5619
32.357,11.4025
32.355,11.3752
32.35,-1.12246
32.35,6.45035
32.35,10.1405
32.35,11.0642
32.35,11.1997
32.35,11.3325
32.347,6.7092
32.34,10.9967
32.34,11.1278
32.34,11.2778
32.335,11.3183
32.335,11.4287
32.33,-1.76383
32.33,4.63134
32.33,9.98459
32.33,10.441
32.33,11.2741
32.33,11.3632
32.33,11.411
32.325,4.26217
32.325,11.5464
32.32,-1.28129
32.32,2.00946
32.32,3.13019
32.32,5.76699
32.32,8.79512
32.32,11.025
32.32,11.0531
32.32,11.1137
32.32,11.3993
32.32,11.4696
32.315,10.5325
32.314,11.3462
32.31,-0.072905
32.31,3.3037
32.31,8.08555
32.31,11.3601
32.31,11.4943
32.31,11.5227
32.31,11.5581
32.307,11.4406
32.3,-1.42116
32.3,10.4445
32.3,10.5588
32.3,11.0379
32.3,11.2439
32.3,11.3914
32.3,11.4176
32.3,11.559
32.3,11.6031
32.295,11.4044
32.29,8.59061
32.29,9.65285
32.29,10.1671
32.289,11.4108
32.287,11.3631
32.285,11.2924
32.285,11.442
32.285,11.4966
32.28,0.0344692
32.28,6.75073
32.28,8.68476
32.28,11.1563
32.28,11.4762
32.28,11.5576
32.275,11.3807
32.274,8.87186
32.27,-2.14693
32.27,2.85325
32.27,8.90388
32.27,11.127
32.27,11.3762
32.27,11.5195
32.27,11.5781
32.263,9.92855
32.261,11.4642
32.26,1.37751
32.26,11.0344
32.26,11.4553
32.26,11.5084
32.255,11.4172
32.25,8.34879
32.25,10.0094
32.25,11.1913
32.25,11.2144
32.25,11.4075
32.245,0.95277
32.24,2.03851
32.24,3.45909
32.24,11.2117
32.24,11.3509
32.24,11.3519
32.234,1.543
32.23,-1.61706
32.23,-1.56532
32.23,-1.32861
32.23,-1.059
32.23,6.84078
32.23,11.2764
32.23,11.4721
32.23,11.5306
32.225,5.48079
32.22,9.60874
32.22,11.4367
32.22,11.4443
32.22,11.5351
32.22,11.5525
32.22,11.5608
32.21,6.42237
32.21,6.89571
32.21,7.18377
32.21,9.18723
32.21,10.1689
32.21,10.6984
32.21,10.7437
32.21,11.057
32.21,11.2511
32.21,11.2737
32.21,11.5125
32.21,11.5476
32.205,11.4745
32.2,4.07441
32.2,8.74041
32.2,11.0146
32.2,11.2332
32.2,11.2445
32.2,11.5035
32.2,11.558
32.195,11.4443
32.19,5.69526
32.19,11.0541
32.19,11.2016
32.19,11.2418
32.19,11.2602
32.19,11.4635
32.19,11.5779
32.18,-1.55427
32.18,0.247882
32.18,0.381804
32.18,11.0385
32.18,11.1449
32.18,11.561
32.18,11.6025
32.177,11.4853
32.175,7.78673
32.17,-0.257469
32.17,9.52177
32.17,11.0896
32.17,11.2617
32.17,11.3639
32.17,11.5566
32.17,11.5981
32.166,6.14625
32.166,11.4295
32.16,10.8779
32.16,11.4509
32.16,11.4933
32.156,10.8709
32.15,5.17096
32.15,5.27995
32.15,11.1219
32.15,11.2414
32.15,11.2924
32.146,7.08156
32.146,11.3363
32.141,-0.882333
32.14,-0.182704
32.14,0.0519599
32.14,0.721193
32.14,3.94162
32.14,4.65239
32.14,8.36998
32.14,10.2457
32.14,10.3504
32.14,10.482
32.14,11.0389
32.134,11.2331
32.13,4.27581
32.13,4.38028
32.13,11.2001
32.13,11.2405
32.13,11.408
32.126,11.4186
32.126,11.4297
32.123,11.2932
32.12,8.2199
32.12,9.88649
32.12,10.5003
32.12,11.2172
32.12,11.2381
32.12,11.3518
32.12,11.3815
32.12,11.6404
32.116,11.4424
32.11,7.96744
32.11,8.50237
32.11,11.1887
32.11,11.3791
32.106,-1.41993
32.106,11.4461
32.1,-0.740372
32.1,11.4033
32.1,11.5253
32.1,11.57
32.09,7.04075
32.09,8.62356
32.09,11.072
32.09,11.1862
32.09,11.3455
32.09,11.3949
32.09,11.415
32.09,11.5069
32.09,11.5407
32.09,11.6252
32.08,-1.09899
32.08,10.9139
32.08,11.2958
32.08,11.3196
32.08,11.3287
32.08,11.36
32.08,11.4437
32.08,11.4539
32.08,11.4936
32.075,7.01369
32.07,0.930135
32.07,4.85721
32.07,6.85291
32.07,8.60226
32.07,9.85655
32.07,11.2956
32.07,11.3105
32.07,11.4388
32.066,11.4138
32.062,11.2761
32.06,-1.61178
32.06,0.214856
32.06,4.56294
32.06,9.36732
32.06,9.81203
32.06,9.87182
32.06,9.91551
32.06,11.0599
32.06,11.1301
32.06,11.1487
32.056,-1.27409
32.05,0.7275
32.05,4.62667
32.05,8.62049
32.05,8.63141
32.05,11.2205
32.05,11.409
32.05,11.4945
32.046,6.42223
32.04,5.70628
32.04,8.90645
32.04,9.77555
32.04,10.7261
32.036,-0.668881
32.03,4.18485
32.03,9.23124
32.03,10.2757
32.03,11.1314
32.03,11.3141
32.03,11.3876
32.03,11.4269
32.03,11.439
32.03,11.5092
32.026,11.4757
32.023,-0.117942
32.02,-1.56014
32.02,4.41489
32.02,4.46751
32.02,4.82523
32.02,5.98697
32.02,6.34445
32.02,7.02286
32.02,8.9469
32.02,9.53316
32.02,10.2908
32.02,11.058
32.01,11.1058
32.01,11.1446
32.01,11.1736
32.01,11.2798
32.01,11.5022
32,7.57022
32,8.07875
32,11.0754
32,11.1859
32,11.4382
32,11.4981
31.998,11.2498
31.993,8.8572
31.99,-1.57861
31.99,-1.42989
31.99,9.38548
31.99,11.1698
31.99,11.3846
31.99,11.4958
31.99,11.5366
31.98,3.21234
31.98,8.79513
31.98,10.4683
31.98,10.7416
31.98,10.8243
31.98,11.2579
31.98,11.3007
31.98,11.3779
31.98,11.4117
31.98,11.4471
31.97,11.2778
31.97,11.4111
31.97,11.4705
31.97,11.4779
31.97,11.51
31.97,11.5872
31.967,11.3157
31.967,11.4606
31.96,6.12619
31.96,9.87772
31.96,11.0651
31.957,11.3984
31.951,11.45
31.95,3.00016
31.95,10.6431
31.95,11.3342
31.95,11.5447
31.947,11.5169
31.94,-1.56878
31.94,-1.55157
31.94,5.18985
31.94,7.43099
31.94,10.2088
31.94,10.3255
31.94,11.2028
31.94,11.2758
31.94,11.3215
31.94,11.3948
31.94,11.5464
31.94,11.6178
31.937,11.3875
31.93,0.703012
31.93,5.54968
31.93,6.04654
31.93,6.34169
31.93,9.16748
31.93,10.8715
31.93,11.163
31.93,11.3617
31.93,11.4546
31.927,4.14711
31.927,11.3395
31.92,2.00819
31.92,8.39282
31.92,11.0776
31.92,11.3571
31.918,9.56121
31.91,9.15553
31.91,10.9
31.91,11.0434
31.91,11.0585
31.91,11.2712
31.91,11.4592
31.91,11.5377
31.91,11.5874
31.91,11.6689
31.9,-1.52755
31.9,3.5349
31.9,9.90674
31.9,10.0881
31.9,10.9835
31.9,11.0149
31.9,11.2355
31.9,11.3699
31.895,11.1749
31.89,-0.0769903
31.89,7.43593
31.89,10.9251
31.89,11.0135
31.89,11.0395
31.89,11.2071
31.89,11.3029
31.89,11.3074
31.89,11.3957
31.89,11.5378
31.882,11.452
31.88,3.14389
31.88,4.35124
31.88,7.46698
31.88,10.606
31.88,11.0088
31.88,11.216
31.88,11.4613
31.876,11.4192
31.87,4.45278
31.87,11.1196
31.87,11.1445
31.87,11.3189
31.87,11.3777
31.87,11.54
31.87,11.5561
31.867,11.3757
31.86,8.16116
31.86,10.2763
31.86,11.116
31.86,11.3804
31.86,11.3846
31.86,11.5416
31.855,11.1774
31.85,0.00417429
31.85,7.9795
31.85,10.7721
31.847,11.3223
31.847,11.4176
31.84,3.97877
31.84,8.39652
31.84,9.05029
31.84,11.1787
31.84,11.198
31.84,11.3348
31.84,11.4199
31.84,11.5032
31.837,11.1999
31.83,-1.47103
31.83,0.947456
31.83,5.89787
31.83,11.132
31.83,11.3791
31.83,11.4413
31.82,5.08397
31.82,10.207
31.82,10.4744
31.82,10.9886
31.82,11.0114
31.82,11.1902
31.82,11.3327
31.82,11.4031
31.817,11.3772
31.816,11.366
31.81,5.23991
31.81,8.16382
31.81,9.11659
31.81,9.67311
31.81,10.5652
31.81,11.0203
31.81,11.3823
31.81,11.4112
31.81,11.4277
31.81,11.5297
31.81,11.5428
31.81,11.6703
31.807,11.3896
31.8,-1.531
31.8,-1.41204
31.8,5.07542
31.8,7.91574
31.8,8.91204
31.8,10.9772
31.8,11.2497
31.8,11.3035
31.8,11.3424
31.8,11.3798
31.8,11.3996
31.8,11.5063
31.796,6.98984
31.79,2.70454
31.79,4.70796
31.79,7.65274
31.79,8.82063
31.79,8.93149
31.79,9.09198
31.79,9.82366
31.79,11.2241
31.79,11.2396
31.79,11.3549
31.79,11.5212
31.78,-0.116192
31.78,0.828572
31.78,3.40861
31.78,8.44847
31.78,11.2186
31.78,11.2954
31.78,11.3656
31.78,11.4062
31.778,2.75368
31.77,1.7288
31.77,2.45429
31.77,6.91532
31.77,9.7366
31.77,9.82854
31.77,10.4852
31.77,10.8479
31.77,11.3642
31.77,11.4541
31.77,11.5171
31.769,9.99271
31.768,10.4299
31.768,11.4028
31.76,1.06922
31.76,5.01651
31.76,9.89713
31.76,11.2371
31.76,11.4764
31.76,11.5201
31.76,11.6528
31.758,11.27
31.758,11.2994
31.75,4.48585
31.75,5.51552
31.75,9.23642
31.75,10.9574
31.75,11.0618
31.75,11.0794
31.75,11.1572
31.75,11.2556
31.75,11.4237
31.75,11.5241
31.748,11.3436
31.746,11.2005
31.74,-1.2427
31.74,3.2222
31.74,6.78581
31.74,7.08993
31.74,7.40919
31.74,10.6313
31.74,10.8066
31.74,10.9511
31.74,11.2665
31.74,11.267
31.74,11.2671
31.74,11.5031
31.738,11.266
31.733,11.4493
31.73,-1.61586
31.73,7.27307
31.73,10.8533
31.73,11.1331
31.73,11.3829
31.73,11.4121
31.73,11.4894
31.73,11.5203
31.722,0.0604173
31.72,-1.51291
31.72,1.36657
31.72,4.02998
31.72,7.58175
31.72,8.7629
31.72,11.0165
31.72,11.0481
31.718,2.29392
31.71,1.74924
31.71,4.05543
31.71,11.1023
31.71,11.2351
31.71,11.3987
31.708,11.3754
31.7,8.51751
31.7,9.01196
31.7,10.0414
31.7,10.818
31.7,10.9904
31.7,11.4555
31.7,11.5557
31.7,11.5713
31.698,11.326
31.69,-2.07288
31.69,0.794666
31.69,8.04543
31.69,9.36677
31.69,9.99029
31.69,10.9756
31.69,11.2904
31.69,11.4614
31.69,11.5052
31.688,11.3368
31.68,2.0046
31.68,5.60106
31.68,6.21596
31.68,8.40247
31.68,10.6431
31.68,11.1219
31.68,11.2422
31.678,11.3673
31.676,11.3111
31.675,11.3688
31.67,11.1753
31.67,11.4223
31.67,11.4533
31.67,11.4755
31.67,11.5652
31.67,11.5896
31.66,1.65268
31.66,8.27153
31.66,10.7543
31.66,11.2818
31.66,11.3948
31.66,11.4923
31.66,11.5317
31.66,11.5923
31.65,6.72526
31.65,10.8841
31.65,11.3116
31.65,11.3805
31.65,11.5708
31.64,-1.34083
31.64,-1.01714
31.64,-0.477762
31.64,5.66642
31.64,7.19928
31.64,9.8007
31.64,10.6078
31.64,10.9289
31.64,11.3532
31.64,11.3812
31.64,11.4841
31.638,11.363
31.63,6.5141
31.63,7.20927
31.63,9.96247
31.63,10.0506
31.63,10.5875
31.63,11.3147
31.63,11.5198
31.62,-0.41457
31.62,4.54465
31.62,10.7993
31.62,11.2281
31.62,11.3478
31.62,11.3577
31.62,11.4049
31.62,11.4963
31.619,11.1947
31.61,9.56643
31.61,9.6545
31.61,10.8196
31.61,11.0531
31.61,11.4766
31.6,-0.084335
31.6,3.51688
31.6,7.13562
31.6,9.26736
31.6,9.82969
31.6,10.7441
31.6,11.2112
31.6,11.3159
31.599,11.3389
31.595,11.3085
31.593,7.08848
31.59,-1.29982
31.59,9.2863
31.59,10.7292
31.59,10.8347
31.59,11.5094
31.589,8.77829
31.589,10.4171
31.589,11.491
31.586,3.81563
31.58,0.896148
31.58,1.27693
31.58,3.23854
31.58,9.62741
31.58,11.189
31.579,11.2323
31.579,11.3966
31.578,11.3248
31.573,5.95877
31.57,-1.19917
31.57,6.72032
31.57,8.03787
31.57,10.6151
31.57,11.3938
31.57,11.4721
31.57,11.5807
31.569,11.1663
31.569,11.3391
31.56,-1.64862
31.56,3.58661
31.56,11.1574
31.56,11.1575
31.55,0.633307
31.55,1.53827
31.55,6.14926
31.55,7.0766
31.55,10.6024
31.55,11.2463
31.55,11.2485
31.55,11.3172
31.55,11.3282
31.55,11.5436
31.55,11.5472
31.55,11.6006
31.54,-1.55057
31.54,-0.112354
31.54,0.83561
31.54,5.69109
31.54,7.92362
31.54,9.20814
31.54,11.0124
31.54,11.3637
31.54,11.4564
31.54,11.4645
31.539,11.3822
31.53,3.8649
31.53,6.3657
31.53,11.0957
31.53,11.1568
31.53,11.2221
31.53,11.3729
31.53,11.4035
31.53,11.4359
31.52,2.95758
31.52,7.37551
31.52,10.8632
31.52,11.4559
31.519,11.3088
31.514,11.372
31.51,3.19527
31.51,8.01383
31.51,9.11925
31.51,10.9032
31.51,10.9715
31.51,11.0183
31.51,11.0351
31.51,11.1955
31.51,11.2364
31.51,11.3707
31.51,11.3917
31.51,11.4325
31.51,11.4658
31.51,11.5587
31.5,-1.39812
31.5,-0.726474
31.5,4.03451
31.5,4.63974
31.5,4.90437
31.5,8.13345
31.5,9.02599
31.5,9.61753
31.5,10.5689
31.5,10.5694
31.5,10.6745
31.5,11.0006
31.5,11.1317
31.5,11.2966
31.49,11.1277
31.49,11.3153
31.49,11.3825
31.48,0.986148
31.48,1.88102
31.48,4.55431
31.48,8.4871
31.48,11.4543
31.479,11.3823
31.477,11.3294
31.47,2.40303
31.47,6.58642
31.47,6.99826
31.47,10.9659
31.47,11.0096
31.47,11.5022
31.469,11.1292
31.46,-1.02899
31.46,7.96312
31.46,8.43518
31.46,10.491
31.46,10.7685
31.46,10.9416
31.46,11.2086
31.46,11.2217
31.46,11.569
31.459,9.683
31.45,2.83619
31.45,7.96683
31.45,8.41233
31.45,10.2365
31.45,10.9754
31.45,11.1245
31.45,11.1308
31.45,11.2401
31.45,11.2999
31.449,11.2542
31.449,11.3446
31.442,3.52053
31.441,2.89714
31.44,10.2502
31.44,10.3382
31.44,11.3415
31.44,11.4359
31.432,0.872645
31.43,-2.04146
31.43,-1.57175
31.43,-1.23463
31.43,6.36879
31.43,8.45377
31.43,10.2803
31.43,10.9805
31.43,11.1222
31.43,11.1931
31.43,11.3437
31.43,11.3465
31.43,11.4114
31.43,11.4186
31.43,11.4736
31.43,11.4932
31.43,11.5235
31.427,11.4019
31.42,-1.50598
31.42,10.5569
31.42,10.876
31.42,11.1945
31.42,11.2324
31.42,11.3204
31.419,11.196
31.41,3.60101
31.41,8.5426
31.41,10.307
31.41,11.0915
31.41,11.1095
31.41,11.1254
31.41,11.166
31.41,11.2733
31.41,11.3591
31.4,3.09094
31.4,5.71967
31.4,6.96239
31.4,10.265
31.4,10.9358
31.4,11.0824
31.4,11.1497
31.4,11.2763
31.4,11.3359
31.4,11.3378
31.4,11.4019
31.4,11.531
31.4,11.5434
31.39,-1.15316
31.39,1.09453
31.39,3.31869
31.39,6.27027
31.39,7.00104
31.39,10.3723
31.39,10.4303
31.39,11.2087
31.39,11.2508
31.383,8.91088
31.38,-0.748693
31.38,2.0652
31.38,4.17334
31.38,9.20405
31.38,11.2622
31.38,11.3145
31.38,11.3246
31.38,11.4479
31.379,11.0947
31.379,11.3942
31.376,7.25313
31.372,11.1992
31.37,4.74404
31.37,5.11827
31.37,7.20567
31.37,10.0237
31.37,10.0361
31.37,10.9782
31.37,11.3093
31.37,11.3095
31.37,11.3284
31.37,11.4176
31.37,11.4636
31.37,11.4729
31.36,-1.44006
31.36,-1.13663
31.36,0.28635
31.36,0.738976
31.36,3.51946
31.36,6.11595
31.36,8.89135
31.36,8.93535
31.36,9.44387
31.36,10.3701
31.36,11.0707
31.36,11.3378
31.36,11.3869
31.36,11.4358
31.356,11.0658
31.352,4.40132
31.35,-1.358
31.35,5.1967
31.35,7.04264
31.35,11.1649
31.35,11.2813
31.35,11.3121
31.35,11.36
31.35,11.4256
31.35,11.4705
31.35,11.5734
31.34,9.95034
31.34,11.1113
31.34,11.153
31.34,11.2441
31.34,11.3842
31.338,11.2098
31.335,10.2658
31.33,7.24512
31.33,9.5176
31.33,10.8933
31.33,10.9214
31.33,11.1808
31.33,11.1982
31.33,11.2524
31.33,11.3211
31.33,11.5475
31.33,11.5691
31.328,11.1456
31.32,8.83911
31.32,9.5724
31.32,10.9375
31.32,11.2352
31.32,11.256
31.32,11.4594
31.31,0.628181
31.31,6.94972
31.31,8.00751
31.31,10.0474
31.31,10.1917
31.31,11.1041
31.31,11.1335
31.31,11.253
31.31,11.2755
31.31,11.3586
31.31,11.3976
31.31,11.4851
31.31,11.4934
31.3,5.44725
31.3,10.0299
31.3,11.2305
31.3,11.24
31.3,11.4271
31.3,11.4949
31.292,6.05669
31.29,3.35977
31.29,9.29967
31.29,9.38903
31.29,9.41866
31.29,10.7913
31.29,11.2835
31.29,11.3525
31.29,11.3618
31.28,9.03225
31.28,9.49416
31.28,10.2003
31.28,10.9815
31.28,11.2316
31.28,11.3043
31.28,11.3431
31.28,11.457
31.271,11.3976
31.27,-0.168906
31.27,8.62506
31.27,10.9484
31.27,11.042
31.27,11.1176
31.26,2.06221
31.26,2.18624
31.26,6.71918
31.26,10.8106
31.26,10.8508
31.26,11.1593
31.26,11.3075
31.25,-0.772983
31.25,2.40875
31.25,2.62292
31.25,2.63462
31.25,6.81167
31.25,10.2687
31.25,10.5846
31.25,11.2806
31.25,11.2991
31.25,11.3417
31.25,11.3921
31.249,11.2997
31.246,11.1822
31.24,0.225715
31.24,8.37601
31.24,9.1066
31.24,11.1337
31.24,11.1454
31.24,11.3973
31.233,11.0576
31.231,11.2447
31.23,-1.60749
31.23,1.93501
31.23,2.29198
31.23,10.2478
31.23,10.5709
31.23,10.5924
31.23,11.0403
31.23,11.157
31.23,11.2592
31.23,11.299
31.23,11.3123
31.23,11.4778
31.229,11.3816
31.221,11.2626
31.22,-1.36186
31.22,3.47576
31.22,4.60998
31.22,7.01318
31.22,8.25486
31.22,11.2202
31.22,11.3348
31.22,11.3451
31.218,11.2452
31.212,6.90023
31.211,11.3788
31.21,1.2355
31.21,1.8501
31.21,7.08321
31.21,9.96398
31.21,10.0496
31.21,10.1816
31.21,11.0921
31.21,11.0971
31.21,11.177
31.21,11.2078
31.21,11.3081
31.21,11.3618
31.21,11.6382
31.206,11.3011
31.204,9.4599
31.2,0.0751506
31.2,1.67654
31.2,5.25969
31.2,11.2975
31.191,11.2848
31.19,-0.726651
31.19,5.98529
31.19,6.97928
31.19,10.6675
31.19,10.8575
31.19,11.0225
31.19,11.0808
31.18,2.87879
31.18,3.31194
31.18,4.23192
31.18,11.3466
31.17,-0.421346
31.17,2.96408
31.17,11.1924
31.17,11.42
31.17,11.4306
31.161,11.2006
31.16,2.74514
31.16,11.044
31.16,11.4668
31.155,-1.67951
31.151,11.1725
31.151,11.3304
31.151,11.397
31.15,3.78127
31.15,6.07272
31.15,8.8043
31.15,10.9804
31.15,11.1517
31.15,11.2468
31.14,8.40627
31.14,10.2139
31.14,11.014
31.14,11.1929
31.14,11.2725
31.14,11.3106
31.14,11.4043
31.14,11.4522
31.135,8.93779
31.131,11.2017
